"rep","subj","t0","st0"
7,69,0.204130655273866,0.0612391965821597
7,70,0.197498427949929,0.0592495283849786
7,71,0.174244659612742,0.0522733978838225
7,72,0.210103335968218,0.0630310007904654
7,73,0.181054224868152,0.0543162674604456
7,74,0.153986540792776,0.0461959622378327
7,75,0.153563260002839,0.0460689780008516
7,76,0.212606354442905,0.0637819063328715
7,77,0.246601871318882,0.0739805613956647
7,78,0.165503775395021,0.0496511326185063
7,79,0.267640680258528,0.0802922040775584
7,80,0.197466949061918,0.0592400847185753
7,81,0.234163196545106,0.0702489589635317
7,82,0.213315472458113,0.063994641737434
7,83,0.188236499787313,0.056470949936194
7,84,0.220340263382605,0.0661020790147814
7,85,0.216030448527519,0.0648091345582556
7,86,0.174640191730112,0.0523920575190336
7,87,0.227510173694453,0.0682530521083359
7,88,0.188000934697966,0.0564002804093897
7,89,0.2561586418577,0.0768475925573099
7,90,0.18783896057112,0.0563516881713361
7,91,0.203310134347718,0.0609930403043153
7,92,0.229595566789102,0.0688786700367305
7,93,0.168081309121355,0.0504243927364064
7,94,0.136831822478774,0.0410495467436321
7,95,0.233857511673031,0.0701572535019094
7,96,0.207700451317276,0.0623101353951828
7,97,0.191991868073092,0.0575975604219277
7,98,0.238119875300188,0.0714359625900563
7,99,0.250198371370698,0.0750595114112095
7,100,0.238508697457483,0.0715526092372449
8,1,0.216796736035261,0.0650390208105783
8,2,0.216255379360886,0.0648766138082659
8,3,0.242967059414023,0.0728901178242069
8,4,0.200272651524915,0.0600817954574744
8,5,0.197605506015054,0.0592816518045161
8,6,0.211870724001387,0.0635612172004162
8,7,0.204075687063336,0.0612227061190009
8,8,0.178780307006294,0.0536340921018881
8,9,0.197833672332258,0.0593501016996775
8,10,0.218455077837993,0.065536523351398
8,11,0.192800654916925,0.0578401964750775
8,12,0.186505193372301,0.0559515580116902
8,13,0.185477944098766,0.0556433832296298
8,14,0.227698688304639,0.0683096064913917
8,15,0.127833717589448,0.0383501152768343
8,16,0.195554689294251,0.0586664067882753
8,17,0.213317708044081,0.0639953124132244
8,18,0.212860440376961,0.0638581321130882
8,19,0.168574117323758,0.0505722351971274
8,20,0.205246937373648,0.0615740812120943
8,21,0.188548231533931,0.0565644694601794
8,22,0.163451519676825,0.0490354559030476
8,23,0.246540988880624,0.0739622966641871
8,24,0.213546749168094,0.0640640247504281
8,25,0.169313764231175,0.0507941292693526
8,26,0.185916411588738,0.0557749234766215
8,27,0.170296999354947,0.051089099806484
8,28,0.228480107447713,0.068544032234314
8,29,0.210391909358938,0.0631175728076815
8,30,0.231241659700456,0.0693724979101368
8,31,0.222600923198446,0.0667802769595339
8,32,0.195275854059119,0.0585827562177358
8,33,0.185062561636437,0.0555187684909311
8,34,0.173679018544502,0.0521037055633505
8,35,0.205983617301894,0.0617950851905681
8,36,0.235582350106983,0.0706747050320948
8,37,0.214646744492176,0.0643940233476528
8,38,0.202559583856775,0.0607678751570325
8,39,0.211448550866168,0.0634345652598503
8,40,0.223812534697191,0.0671437604091572
8,41,0.164112361221955,0.0492337083665864
8,42,0.234769278572579,0.0704307835717737
8,43,0.25510684297797,0.0765320528933909
8,44,0.233013505003136,0.0699040515009407
8,45,0.192041852138316,0.0576125556414949
8,46,0.220608598096032,0.0661825794288096
8,47,0.158731915130308,0.0476195745390923
8,48,0.160311576702444,0.0480934730107331
8,49,0.168040818966338,0.0504122456899015
8,50,0.216758323200036,0.0650274969600107
8,51,0.2010756191305,0.0603226857391499
8,52,0.243030440444435,0.0729091321333306
8,53,0.129886017009796,0.0389658051029388
8,54,0.197062936708152,0.0591188810124456
8,55,0.199874504274303,0.0599623512822908
8,56,0.149652311347683,0.0448956934043049
8,57,0.240630031647548,0.0721890094942643
8,58,0.167439764263758,0.0502319292791274
8,59,0.204343850878511,0.0613031552635532
8,60,0.180420884429917,0.054126265328975
8,61,0.176151985442381,0.0528455956327143
8,62,0.177362231961619,0.0532086695884858
8,63,0.251999120607039,0.0755997361821118
8,64,0.174601011388364,0.0523803034165091
8,65,0.186159409339007,0.0558478228017021
8,66,0.215408255552447,0.0646224766657342
8,67,0.174271718595649,0.0522815155786946
8,68,0.219662870189977,0.065898861056993
8,69,0.173989526211309,0.0521968578633928
8,70,0.198547462043525,0.0595642386130574
8,71,0.225946363229017,0.0677839089687051
8,72,0.239705427947317,0.0719116283841952
8,73,0.205126573964866,0.0615379721894599
8,74,0.197728683448103,0.0593186050344308
8,75,0.192240807546353,0.0576722422639059
8,76,0.193250704955203,0.0579752114865609
8,77,0.206658379754726,0.0619975139264179
8,78,0.238442378702557,0.0715327136107671
8,79,0.216389378579346,0.0649168135738038
8,80,0.205407590629952,0.0616222771889854
8,81,0.216583819792107,0.064975145937632
8,82,0.24339486886361,0.0730184606590829
8,83,0.241366651776896,0.0724099955330688
8,84,0.180765289827426,0.0542295869482278
8,85,0.178842511477452,0.0536527534432355
8,86,0.185279995848001,0.0555839987544003
8,87,0.236202166859409,0.0708606500578227
8,88,0.198007179895042,0.0594021539685125
8,89,0.202086565202394,0.0606259695607181
8,90,0.18403456535278,0.055210369605834
8,91,0.230154622995434,0.0690463868986302
8,92,0.206468547117969,0.0619405641353907
8,93,0.214806004886305,0.0644418014658916
8,94,0.197055402923786,0.0591166208771358
8,95,0.229427216291374,0.0688281648874121
8,96,0.168465622457085,0.0505396867371255
8,97,0.197266732792476,0.0591800198377428
8,98,0.205836741493286,0.0617510224479857
8,99,0.222284992234333,0.0666854976702999
8,100,0.192323704829642,0.0576971114488925
9,1,0.184454249003117,0.055336274700935
9,2,0.173725232518067,0.0521175697554202
9,3,0.174084819334897,0.052225445800469
9,4,0.224192043226408,0.0672576129679225
9,5,0.199522312545447,0.0598566937636341
9,6,0.187690007306349,0.0563070021919046
9,7,0.179055007317834,0.0537165021953501
9,8,0.202280620636698,0.0606841861910095
9,9,0.207541485160184,0.0622624455480552
9,10,0.220909924067182,0.0662729772201545
9,11,0.190230690160921,0.0570692070482762
9,12,0.205840297836782,0.0617520893510346
9,13,0.231551797392384,0.0694655392177151
9,14,0.203739911791979,0.0611219735375938
9,15,0.224470055037744,0.0673410165113231
9,16,0.191999431369367,0.0575998294108101
9,17,0.199154202513898,0.0597462607541693
9,18,0.208003696069384,0.0624011088208151
9,19,0.158306396645328,0.0474919189935983
9,20,0.184659463360014,0.0553978390080041
9,21,0.177528299759419,0.0532584899278256
9,22,0.217920305255687,0.0653760915767062
9,23,0.267490099964147,0.0802470299892441
9,24,0.192407929199856,0.0577223787599567
9,25,0.17677748976942,0.053033246930826
9,26,0.19871950041562,0.0596158501246861
9,27,0.198119595383484,0.0594358786150451
9,28,0.229410033145896,0.0688230099437688
9,29,0.219722195362182,0.0659166586086547
9,30,0.205081076956081,0.0615243230868244
9,31,0.212235434339017,0.0636706303017051
9,32,0.128215410098816,0.0384646230296449
9,33,0.233579541599544,0.0700738624798633
9,34,0.188758845634147,0.056627653690244
9,35,0.230860780742066,0.0692582342226197
9,36,0.169240624072424,0.0507721872217273
9,37,0.223075130366095,0.0669225391098285
9,38,0.200310357102807,0.0600931071308421
9,39,0.20445649849285,0.0613369495478551
9,40,0.197741191457619,0.0593223574372856
9,41,0.18954290226561,0.056862870679683
9,42,0.157294886685699,0.0471884660057098
9,43,0.15875355200481,0.047626065601443
9,44,0.223554532995111,0.0670663598985334
9,45,0.251140956089997,0.075342286826999
9,46,0.170945507259413,0.0512836521778239
9,47,0.189828554256787,0.0569485662770362
9,48,0.133662243902484,0.0400986731707451
9,49,0.193495842308141,0.0580487526924424
9,50,0.227880343651892,0.0683641030955675
9,51,0.228704428540986,0.0686113285622959
9,52,0.206304100924395,0.0618912302773184
9,53,0.232903578588671,0.0698710735766013
9,54,0.274748917911128,0.0824246753733383
9,55,0.152891881703108,0.0458675645109325
9,56,0.192769397071553,0.057830819121466
9,57,0.244399702300799,0.0733199106902396
9,58,0.2046863398297,0.06140590194891
9,59,0.214831438744096,0.0644494316232287
9,60,0.235039341273239,0.0705118023819716
9,61,0.23912295429652,0.0717368862889559
9,62,0.194409779698649,0.0583229339095948
9,63,0.197585069512642,0.0592755208537925
9,64,0.228821895618537,0.068646568685561
9,65,0.186685753170282,0.0560057259510847
9,66,0.213270034058803,0.0639810102176409
9,67,0.171908387771739,0.0515725163315218
9,68,0.192333173438588,0.0576999520315763
9,69,0.239683718073946,0.0719051154221838
9,70,0.165902431882979,0.0497707295648937
9,71,0.156646407577826,0.0469939222733477
9,72,0.206329698283931,0.0618989094851794
9,73,0.186796169593959,0.0560388508781878
9,74,0.209173766075308,0.0627521298225923
9,75,0.200529807487476,0.0601589422462429
9,76,0.18024897137692,0.0540746914130759
9,77,0.228585986581539,0.0685757959744616
9,78,0.17647427417363,0.0529422822520891
9,79,0.192369506075387,0.057710851822616
9,80,0.179094841688829,0.0537284525066487
9,81,0.212771911575321,0.0638315734725964
9,82,0.207825872397028,0.0623477617191083
9,83,0.194311736107753,0.0582935208323258
9,84,0.208907137450176,0.0626721412350526
9,85,0.211189681185323,0.0633569043555968
9,86,0.221681888769549,0.0665045666308647
9,87,0.162779249702369,0.0488337749107108
9,88,0.208928657778006,0.0626785973334017
9,89,0.224879159788393,0.0674637479365179
9,90,0.225640511889951,0.0676921535669854
9,91,0.179823353254471,0.0539470059763414
9,92,0.18177010139613,0.0545310304188389
9,93,0.215276314192771,0.0645828942578313
9,94,0.161264369693756,0.0483793109081268
9,95,0.192370270931648,0.0577110812794945
9,96,0.213473345517095,0.0640420036551284
9,97,0.168170826725069,0.0504512480175207
9,98,0.187453262683194,0.0562359788049581
9,99,0.221751257580952,0.0665253772742856
9,100,0.209551057862631,0.0628653173587893
10,1,0.216023811861583,0.0648071435584749
10,2,0.151878522093575,0.0455635566280726
10,3,0.246506837823237,0.0739520513469711
10,4,0.155257619962136,0.0465772859886408
10,5,0.218958215571088,0.0656874646713264
10,6,0.210532926129467,0.0631598778388402
10,7,0.151012331457763,0.0453036994373289
10,8,0.189716203532633,0.05691486105979
10,9,0.189479577038008,0.0568438731114023
10,10,0.190558918925427,0.0571676756776281
10,11,0.158540865249,0.0475622595746999
10,12,0.187729857819928,0.0563189573459784
10,13,0.172780052124273,0.051834015637282
10,14,0.235061503742828,0.0705184511228485
10,15,0.177477481781807,0.0532432445345422
10,16,0.210080742296113,0.0630242226888337
10,17,0.239810133228468,0.0719430399685405
10,18,0.182253942857246,0.0546761828571737
10,19,0.205634676734803,0.0616904030204409
10,20,0.184003738758963,0.055201121627689
10,21,0.219044307247098,0.0657132921741295
10,22,0.20461330306542,0.0613839909196259
10,23,0.218848261768096,0.0656544785304288
10,24,0.224026088837621,0.0672078266512864
10,25,0.18495614766283,0.0554868442988489
10,26,0.176636497730983,0.0529909493192949
10,27,0.187118406906784,0.0561355220720352
10,28,0.182275454785428,0.0546826364356285
10,29,0.228144047597847,0.0684432142793541
10,30,0.158935787005688,0.0476807361017063
10,31,0.247297351029009,0.0741892053087028
10,32,0.197494107092058,0.0592482321276173
10,33,0.198684388956235,0.0596053166868706
10,34,0.19780825372094,0.059342476116282
10,35,0.201717570716301,0.0605152712148902
10,36,0.154123823603973,0.046237147081192
10,37,0.219954673206107,0.0659864019618321
10,38,0.232977514093423,0.0698932542280268
10,39,0.245320862235663,0.0735962586706989
10,40,0.204935986135905,0.0614807958407716
10,41,0.187793813554065,0.0563381440662194
10,42,0.202424892314959,0.0607274676944876
10,43,0.202877150629067,0.06086314518872
10,44,0.217032738880568,0.0651098216641705
10,45,0.205786494370041,0.0617359483110124
10,46,0.183039734240553,0.054911920272166
10,47,0.142958937541798,0.0428876812625394
10,48,0.212887212862351,0.0638661638587054
10,49,0.19815989960835,0.0594479698825051
10,50,0.153939408439775,0.0461818225319325
10,51,0.187374023886481,0.0562122071659444
10,52,0.210522283943315,0.0631566851829946
10,53,0.169969384361666,0.0509908153084999
10,54,0.179327734239721,0.0537983202719164
10,55,0.193840410851912,0.0581521232555736
10,56,0.205211994123823,0.061563598237147
10,57,0.180952512425101,0.0542857537275304
10,58,0.222233323059624,0.0666699969178872
10,59,0.22006454616535,0.0660193638496049
10,60,0.188858502355811,0.0566575507067433
10,61,0.162637707007623,0.0487913121022868
10,62,0.223215826863093,0.066964748058928
10,63,0.219156724822345,0.0657470174467035
10,64,0.216601070649664,0.0649803211948991
10,65,0.244863218083302,0.0734589654249907
10,66,0.173859795937448,0.0521579387812344
10,67,0.190782962062111,0.0572348886186332
10,68,0.215600368417327,0.0646801105251982
10,69,0.176173405963129,0.0528520217889388
10,70,0.216813115306979,0.0650439345920936
10,71,0.224269341788553,0.067280802536566
10,72,0.141229087107267,0.0423687261321802
10,73,0.220562593495582,0.0661687780486745
10,74,0.202398762295919,0.0607196286887757
10,75,0.218121335524236,0.0654364006572708
10,76,0.170258184954509,0.0510774554863528
10,77,0.160414832345324,0.0481244497035973
10,78,0.221244861078049,0.0663734583234147
10,79,0.1859480155338,0.0557844046601401
10,80,0.214127243929194,0.0642381731787581
10,81,0.175852952765852,0.0527558858297557
10,82,0.209808860634351,0.0629426581903053
10,83,0.244646273204842,0.0733938819614526
10,84,0.142823965508854,0.0428471896526562
10,85,0.157127083800513,0.0471381251401539
10,86,0.223167720792428,0.0669503162377283
10,87,0.14694021290328,0.0440820638709841
10,88,0.183811366819539,0.0551434100458618
10,89,0.253585027076704,0.0760755081230111
10,90,0.204497438049275,0.0613492314147826
10,91,0.171562979507901,0.0514688938523704
10,92,0.233487963274496,0.0700463889823488
10,93,0.203105274700103,0.0609315824100309
10,94,0.17019992255594,0.051059976766782
10,95,0.160157176674762,0.0480471530024286
10,96,0.225810108036933,0.0677430324110798
10,97,0.170030000304401,0.0510090000913203
10,98,0.192462732424234,0.0577388197272702
10,99,0.222368217508773,0.0667104652526318
10,100,0.224258251253641,0.0672774753760923
